    0.9353701         0.0130559      0.9375518         0.0110074      0.9487949        0.01020858       1.025441        0.01005272      0.9143666       0.009144822       1.057779        0.00953505      0.9211498        0.00865271       1.087502       0.009173156      0.9489459       0.008445776        1.06834       0.008779487  
    0.9577079        0.01317334      0.9601253        0.01116361      0.9718853         0.0103307       1.048407        0.01017006      0.9376245       0.009265519       1.080925       0.009636745       0.944792       0.008742118       1.110566       0.009291299      0.9724142       0.008549309       1.091454       0.008902596  
    0.9794948        0.01334664      0.9824682        0.01133688      0.9946382        0.01047806       1.071141        0.01030363      0.9610733       0.009357045       1.104012       0.009740111      0.9682053       0.008847798        1.13336        0.00942841       1.019655       0.008720074       1.114516        0.00902286  
     1.000704        0.01357035       1.005262        0.01145935        1.01721        0.01063621       1.116296        0.01059475      0.9844051       0.009455588       1.127138       0.009844275      0.9913769       0.008970615       1.156124       0.009561432       1.043203       0.008806728       1.137587       0.009134494  
     1.022477        0.01374002       1.027804        0.01159966       1.040121        0.01075267       1.138962        0.01072461       1.007586       0.009564055       1.150026       0.009963441        1.01464       0.009085348        1.17892       0.009684361       1.066556       0.008905442        1.16076       0.009233241  
     1.044144        0.01391548       1.050022        0.01176346       1.062998        0.01086528       1.161714        0.01083748       1.030775       0.009679501        1.17261        0.01010394       1.038039       0.009185111       1.201778       0.009794396       1.089655       0.009022583       1.183957       0.009328563  
     1.065396        0.01412429       1.072023        0.01194109       1.085688        0.01098979       1.184282        0.01095983       1.053729       0.009811747       1.194985        0.01025668       1.061439       0.009275909       1.224568       0.009904739       1.135574       0.009277455       1.207017       0.009429991  
     1.086148        0.01437524       1.093782        0.01213653       1.108135        0.01113007       1.206628        0.01109442       1.076622        0.00994232       1.217373        0.01040104       1.084704       0.009373069       1.247356        0.01001594       1.158609       0.009390203       1.229897        0.00954159  
     1.106925        0.01459263       1.116325        0.01225058       1.130378        0.01128524       1.228691        0.01124595       1.099565        0.01006076       1.239814        0.01053322       1.107805       0.009479967       1.269997        0.01013614       1.181679         0.0094921       1.252437       0.009678056  
     1.128144        0.01475591       1.138592        0.01238277        1.15255        0.01144829       1.250413        0.01141938       1.122571        0.01016566       1.262304        0.01065291       1.130658        0.00960437       1.292288        0.01028053       1.204661       0.009595578       1.274598       0.009842765  
     1.148966        0.01495024       1.160552        0.01253456       1.174559        0.01161704       1.272037        0.01159843       1.145431        0.01027788       1.307019        0.01090505       1.153241       0.009748594       1.314172        0.01045369       1.227514       0.009704846       1.296737        0.01000192  
     1.169318        0.01517614       1.182216        0.01270399       1.196882        0.01174724        1.29378        0.01176623       1.168099        0.01040098       1.329069        0.01104895       1.175778       0.009892643       1.335994         0.0106242       1.250183       0.009824793       1.319004        0.01014234  
     1.189058         0.0154447        1.20351        0.01289681       1.219092        0.01187854       1.315648        0.01191251        1.19051        0.01054089       1.350683        0.01122133       1.198519        0.01001968       1.357926        0.01077715       1.272508       0.009969733       1.341449        0.01026545  
      1.20789        0.01577505       1.245458        0.01331686       1.241064        0.01202189       1.337485        0.01205148       1.234856        0.01085792       1.371924        0.01141623       1.221317        0.01013338       1.379935        0.01091547       1.294556        0.01013823       1.363853        0.01038668  
     1.228764        0.01593645        1.26703        0.01346214       1.262752         0.0121813       1.359087        0.01220058       1.256987        0.01100953       1.393141        0.01160385       1.244065        0.01024443       1.423758         0.0111918       1.316652        0.01029791       1.386079        0.01051645  
     1.248949        0.01611707       1.288316        0.01362131       1.305395        0.01254792       1.380405        0.01236298       1.279223        0.01114312       1.414438        0.01177529        1.26667        0.01036161       1.445351        0.01134675       1.338858        0.01043992        1.40801        0.01066398  
     1.268629         0.0163316       1.309268        0.01379716       1.326362        0.01274914       1.401335        0.01254657       1.301413        0.01127241       1.435886        0.01192642       1.289087        0.01048853       1.466563        0.01152349       1.361132        0.01056837       1.429585        0.01083367  
     1.287792        0.01657561       1.329874        0.01399021       1.347172        0.01295267       1.421963        0.01275135       1.323414        0.01140964       1.457342        0.01207629       1.311184        0.01063633       1.487407        0.01172001       1.383318        0.01069671       1.450893        0.01101722  
     1.306418        0.01684674       1.350044        0.01420592        1.36845        0.01310594       1.442219        0.01297568       1.345181        0.01155828       1.478526        0.01223728       1.332846        0.01081422       1.508027         0.0119241       1.405298        0.01083521       1.472083        0.01120172  
     1.324174        0.01716168       1.369936        0.01443577       1.389475        0.01326894       1.462404        0.01319333       1.366685        0.01172363       1.499369        0.01241419       1.376118        0.01116023       1.528611         0.0121204       1.427003        0.01098897       1.514638        0.01153635  
     1.339809        0.01758045       1.389349        0.01469031       1.410201        0.01344468       1.482594        0.01339863       1.387883        0.01191261       1.519768        0.01261402        1.39791        0.01130888       1.549219        0.01230776       1.469506        0.01135242        1.53584        0.01169808  
     1.358239        0.01777578       1.408563        0.01494514       1.430739        0.01363164       1.503012        0.01357386       1.408694        0.01212197        1.53971        0.01283652       1.419695        0.01144897       1.569803          0.012491       1.490515        0.01154265       1.556908        0.01186075  
